"site","location","datetime","flag_out_of_water","temperature","actual_conductivity","specific_conductivity","salinity","tds","rdo_concen","rdo_perc_sat","rdo_part_pressure","p_h","p_h_orp","depth","water_density","resistivity","pressure_mbar","pressure_psi","ground_to_sensor_cm","density_gcm3_cor","pressurehead_m","wl_below_surface_m"
"OWC","WTE",2022-08-09,"FALSE",18.8498947368421,237.689473684211,269.363368421053,0.129894736842105,0.175578947368421,1.80221052631579,19.7373684210526,25.8926315789474,6.66347368421053,207.384210526316,58.7235789473684,0.999,4295.80210526316,38.7712748210526,0.562326315789474,58.5,0.999,0.395752728056559,-0.18924727194344
"OWC","WTE",2022-08-10,"FALSE",18.9480208333333,248.817708333333,281.336666666667,0.134479166666667,0.182604166666667,0.166354166666667,1.816875,2.19875,6.625,242.85,49.6686458333333,0.999,4023.26041666667,29.9011675416667,0.433677083333333,58.5,0.999,0.305212265557626,-0.279787734442374
"OWC","WTE",2022-08-11,"FALSE",18.9730208333333,290.896875,328.740208333333,0.158541666666667,0.213958333333333,0,0,-0.464270833333333,6.65479166666667,-60.1208333333333,44.435,0.999,3446.09895833333,24.7724418333333,0.359291666666667,58.5,0.999,0.252861467192219,-0.332138532807781
"OWC","WTE",2022-08-12,"FALSE",18.9529166666667,338.5471875,382.7603125,0.185208333333333,0.2484375,0,0,-0.466041666666667,6.68604166666667,-238.007291666667,38.6783333333333,0.999,2957.87604166667,19.1251697083333,0.277385416666667,58.5,0.999,0.195217673949368,-0.389782326050632
"OWC","WTE",2022-08-13,"FALSE",18.9163541666667,377.401145833333,427.020208333333,0.206875,0.278125,0,0,-0.465,6.71364583333333,-288.282291666667,32.4292708333333,0.999,2651.51458333333,13.0053165,0.188625,58.5,0.999,0.132750070970564,-0.452249929029436
"OWC","WTE",2022-08-14,"FALSE",18.8570833333333,406.310729166667,460.321979166667,0.2240625,0.299375,0,0,-0.4640625,6.73416666666667,-322.904166666667,28.7346875,0.999,2461.9,9.38626470833333,0.136135416666667,58.5,0.999,0.0958090720959964,-0.489190927904004
"OWC","WTE",2022-08-15,"FALSE",18.746875,427.486354166667,485.4734375,0.236145833333333,0.315416666666667,0,0,-0.465416666666667,6.74833333333333,-339.096875,26.6782291666667,0.999,2339.625,7.37384495833333,0.106947916666667,58.5,0.999,0.0752675601201006,-0.509732439879899
"OWC","WTE",2022-08-16,"FALSE",18.6357291666667,444.419166666667,505.922708333333,0.2465625,0.328229166666667,0,0,-0.465104166666667,6.75958333333333,-341.908333333333,24.0382291666667,0.999,2250.37083333333,4.78829495833333,0.0694479166666667,58.5,0.999,0.048875895911241,-0.536124104088759
"OWC","WTE",2022-08-17,"FALSE",18.5898958333333,460.167291666667,524.370416666667,0.255729166666667,0.341354166666667,0,0,-0.465416666666667,6.76989583333333,-331.329166666667,21.9944791666667,0.999,2173.32604166667,2.78233908333333,0.0403541666666667,58.5,0.999,0.0284003630958673,-0.556599636904133
"OWC","WTE",2022-08-18,"FALSE",18.5639726027397,473.176438356164,539.488219178082,0.262191780821918,0.35013698630137,0,0,-0.464931506849315,6.77917808219178,-334.654794520548,20.8130136986301,0.999,2113.4602739726,1.62830619178082,0.0236164383561644,58.5,0.999,0.01662072295747,-0.56837927704253
"OWC","WTE",2022-08-18,"TRUE",18.5673913043478,479.723043478261,546.922173913043,0.27,0.357826086956522,0,0,-0.467391304347826,6.78,-330,19.9534782608696,0.999,2084.53043478261,0.791403130434782,0.0114782608695652,58.5,0.999,0.00807814417523357,-0.576921855824766
"OWC","WTE",2022-08-19,"TRUE",18.5697916666667,486.973854166667,555.157916666667,0.27,0.36,0,0,-0.464270833333333,6.78729166666667,-325.38125,19.1234375,0.999,2053.584375,-0.0258555,-0.000375,58.5,0.999,-0.000263916642088596,-0.585263916642089
"OWC","WTE",2022-08-20,"TRUE",18.5865625,497.120625,566.511770833333,0.278645833333333,0.369479166666667,0,0,-0.464583333333333,6.79052083333333,-326.961458333333,19.2684375,0.999,2011.64895833333,0.111322291666667,0.00161458333333333,58.5,0.999,0.00113630776454812,-0.583863692235452
"OWC","WTE",2022-08-21,"FALSE",18.9873333333333,224.722333333333,254.005333333333,0.122,0.165666666666667,6.03566666666667,66.3436666666667,87.1496666666667,6.65066666666667,177.21,47.3676666666667,0.9987,4572.83,27.6343584,0.4008,58.5,0.9987,0.282167144879424,-0.302832855120576
"OWC","WTE",2022-08-21,"TRUE",18.6128787878788,505.066818181818,575.241515151515,0.28,0.372575757575758,0,0,-0.464242424242424,6.7919696969697,-321.227272727273,19.2554545454545,0.999,1979.95757575758,0.102377333333333,0.00148484848484848,58.5,0.999,0.00104500326968414,-0.583954996730316
"OWC","WTE",2022-08-22,"FALSE",18.76375,242.035729166667,274.766145833333,0.131979166666667,0.178958333333333,4.55635416666667,49.8930208333333,65.4910416666667,6.65020833333333,304.517708333333,49.7783333333333,0.999,4138.99166666667,29.990225375,0.43496875,58.5,0.999,0.306121311769265,-0.278878688230735
"OWC","WTE",2022-08-23,"FALSE",18.6792045454545,264.509772727273,300.825113636364,0.144431818181818,0.195340909090909,2.34761363636364,25.6420454545455,33.6860227272727,6.65102272727273,328.885227272727,43.8188636363636,0.999,3782.09886363636,24.1576555,0.350375,58.5,0.999,0.246586115924779,-0.338413884075221
"OWC","WTE",2022-09-23,"TRUE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,1,0,-0.585
"OWC","WTE",2022-09-27,"FALSE",17.53,337.5,393.64,0.19,0.26,1.07,11.46,15.09,6.56,211.2,36.62,0.999,2962.9,17.099104,0.248,58.5,0.999,0.174536872634592,-0.410463127365408
"OWC","WTE",2022-09-28,"FALSE",17.3967708333333,288.727291666667,337.6903125,0.161979166666667,0.219791666666667,5.11708333333333,53.8142708333333,71.5771875,6.61989583333333,299.832291666667,45.5785416666667,0.999,3550.65833333333,25.879200875,0.37534375,58.5,0.999,0.264158565677178,-0.320841434322822
"OWC","WTE",2022-09-29,"FALSE",17.2027083333333,284.39625,334.171041666667,0.16125,0.2165625,5.763125,60.0444791666667,80.4076041666667,6.61958333333333,309.320833333333,44.9334375,0.999,3517.29583333333,25.245741125,0.36615625,58.5,0.999,0.257692607946007,-0.327307392053993
"OWC","WTE",2022-09-30,"FALSE",17.0079166666667,302.9509375,357.536041666667,0.1728125,0.232916666666667,2.88770833333333,30.0595833333333,40.140625,6.5709375,304.4125,41.5970833333333,0.999,3302.04583333333,21.9786114166667,0.318770833333333,58.5,0.999,0.224343807810979,-0.360656192189021
"OWC","WTE",2022-10-01,"FALSE",16.831875,321.170104166667,380.54375,0.183958333333333,0.246770833333333,0.919791666666667,9.61833333333333,12.7504166666667,6.55302083333333,193.353125,39.5139583333333,0.999,3114.334375,19.9403361666667,0.289208333333333,58.5,0.999,0.203538379192995,-0.381461620807005
"OWC","WTE",2022-10-02,"FALSE",16.654375,338.356770833333,402.525520833333,0.194583333333333,0.262083333333333,0.0380208333333333,0.394270833333333,0.237395833333333,6.55739583333333,31.0552083333333,38.3158333333333,0.999,2956.22395833333,18.7653473333333,0.272166666666667,58.5,0.999,0.191544834013635,-0.393455165986365
"OWC","WTE",2022-10-03,"FALSE",16.5202083333333,357.674479166667,426.807708333333,0.206145833333333,0.276875,0,0,-0.476354166666667,6.575,-38.8645833333333,37.38,0.999,2796.640625,17.8496317083333,0.258885416666667,58.5,0.999,0.182197786272997,-0.402802213727003
"OWC","WTE",2022-10-04,"FALSE",16.38625,379.914895833333,454.737395833333,0.220416666666667,0.295625,0,0,-0.4775,6.604375,-109.2625,36.643125,0.999,2632.96666666667,17.1285505416667,0.248427083333333,58.5,0.999,0.17483744436586,-0.41016255563414
"OWC","WTE",2022-10-05,"FALSE",16.2184375,402.277916666667,483.358958333333,0.235,0.314375,0,0,-0.478333333333333,6.62020833333333,-154.388541666667,35.9627083333333,0.999,2486.525,16.4555893333333,0.238666666666667,58.5,0.999,0.16796828065372,-0.41703171934628
"OWC","WTE",2022-10-06,"FALSE",16.0302083333333,424.2496875,511.969270833333,0.2484375,0.3325,0,0,-0.478958333333333,6.63260416666667,-203.369791666667,35.0446875,0.999,2357.66354166667,15.5578289166667,0.225645833333333,58.5,0.999,0.158804508358977,-0.426195491641023
"OWC","WTE",2022-10-07,"FALSE",15.85875,445.731875,540.021041666667,0.263958333333333,0.3515625,0,0,-0.479375,6.66208333333333,-255.182291666667,34.0844791666667,0.999,2243.99791666667,14.616976,0.212,58.5,0.999,0.149200874994087,-0.435799125005913
"OWC","WTE",2022-10-08,"FALSE",15.7410416666667,463.78375,563.425729166667,0.275,0.366041666666667,0,0,-0.4809375,6.665625,-268.170833333333,32.7298958333333,0.999,2156.36145833333,13.2911634166667,0.192770833333333,58.5,0.999,0.13566781606921,-0.44933218393079
"OWC","WTE",2022-10-09,"FALSE",15.625,479.065104166667,583.561145833333,0.285416666666667,0.378541666666667,0,0,-0.481458333333333,6.66385416666667,-272.475,31.5708333333333,0.999,2087.60416666667,12.1513667916667,0.176239583333333,58.5,0.999,0.124033490763805,-0.460966509236195
"OWC","WTE",2022-10-10,"FALSE",15.4509375,493.244895833333,603.288229166667,0.294375,0.392604166666667,0,0,-0.480729166666667,6.67322916666667,-274.976041666667,30.5191666666667,0.999,2027.55729166667,11.12217425,0.1613125,58.5,0.999,0.113528142205111,-0.471471857794889
"OWC","WTE",2022-10-11,"FALSE",15.2475,504.271875,619.7134375,0.302291666666667,0.402604166666667,0,0,-0.480833333333333,6.69260416666667,-277.25,29.680625,0.999,1983.1375,10.305571375,0.14946875,58.5,0.999,0.105192774925813,-0.479807225074187
"OWC","WTE",2022-10-12,"FALSE",15.0695833333333,513.742291666667,633.994479166667,0.310416666666667,0.411979166666667,0,0,-0.4828125,6.69708333333333,-268.167708333333,29.1271875,0.999,1946.60729166667,9.762605875,0.14159375,58.5,0.999,0.0996505254419527,-0.485349474558047
"OWC","WTE",2022-10-13,"FALSE",14.854375,312.86875,387.822916666667,0.187395833333333,0.252708333333333,3.81260416666667,38.7460416666667,50.5879166666667,6.65010416666667,182.821875,47.3905208333333,0.999,3579.63645833333,27.6567665,0.401125,58.5,0.999,0.282302834820769,-0.302697165179231
"OWC","WTE",2022-10-14,"FALSE",14.8278125,307.865416666667,382.107291666667,0.183958333333333,0.248333333333333,0.8259375,8.36916666666667,10.8865625,6.62864583333333,182.770833333333,45.8638541666667,0.999,3256.92291666667,26.1578657083333,0.379385416666667,58.5,0.999,0.267003000597466,-0.317996999402534
"OWC","WTE",2022-10-15,"FALSE",14.7714583333333,352.393125,437.959270833333,0.2121875,0.284583333333333,0,0,-0.488854166666667,6.64375,39.4479166666667,44.6290625,0.999,2839.7,24.952712125,0.36190625,58.5,0.999,0.254701552669003,-0.330298447330997
"OWC","WTE",2022-10-16,"FALSE",14.6347916666667,381.418125,475.586354166667,0.230520833333333,0.309166666666667,0,0,-0.48875,6.6590625,-6.02395833333333,43.5340625,0.999,2623.040625,23.87755425,0.3463125,58.5,0.999,0.243727018968819,-0.341272981031181
"OWC","WTE",2022-10-17,"FALSE",14.4608333333333,411.269479166667,514.948229166667,0.250208333333333,0.334791666666667,0,0,-0.4903125,6.67520833333333,-163.988541666667,43.043125,0.999,2432.79270833333,23.3934818333333,0.339291666666667,58.5,0.999,0.238785912947494,-0.346214087052506
"OWC","WTE",2022-10-18,"FALSE",14.3355208333333,449.854270833333,564.928645833333,0.275625,0.367083333333333,0,0,-0.4903125,6.72635416666667,-287.284375,42.6358333333333,0.999,2224.89166666667,22.9955944166667,0.333520833333333,58.5,0.999,0.234724529066464,-0.350275470933536
"OWC","WTE",2022-10-19,"FALSE",14.073125,339.557291666667,428.597395833333,0.207291666666667,0.2771875,4.74375,47.0986458333333,61.7434375,6.716875,67.3458333333333,51.5878125,0.999,3240.328125,31.7649181666667,0.460708333333333,58.5,0.999,0.324236256841513,-0.260763743158487
"OWC","WTE",2022-10-20,"FALSE",13.8955208333333,244.785625,310.6846875,0.148645833333333,0.202291666666667,6.8828125,68.1338541666667,89.8080208333333,6.65104166666667,360.28125,50.8282291666667,0.999,4087.61145833333,31.0215725416667,0.449927083333333,58.5,0.999,0.316648653381466,-0.268351346618534
"OWC","WTE",2022-10-21,"FALSE",13.7139583333333,269.6528125,343.770208333333,0.165104166666667,0.223020833333333,4.19729166666667,41.3353125,54.5670833333333,6.6303125,315.422916666667,47.7607291666667,0.999,3711.65833333333,28.016588875,0.40634375,58.5,0.999,0.285975674756502,-0.299024325243498
"OWC","WTE",2022-10-22,"FALSE",13.4994791666667,292.051354166667,374.273854166667,0.179791666666667,0.243645833333333,2.09822916666667,20.529375,27.1596875,6.62645833333333,273.917708333333,46.1822916666667,0.999,3424.971875,26.469568125,0.38390625,58.5,0.999,0.270184662338201,-0.314815337661799
"OWC","WTE",2022-10-23,"FALSE",13.3130208333333,305.782708333333,393.662708333333,0.189895833333333,0.255729166666667,0.696770833333333,6.75947916666667,8.98510416666667,6.61875,173.995833333333,45.2516666666667,0.999,3270.71145833333,25.5617527916667,0.370739583333333,58.5,0.999,0.260918255793757,-0.324081744206243
"OWC","WTE",2022-10-24,"FALSE",13.2022916666667,316.908020833333,409.0921875,0.197916666666667,0.266041666666667,0.0523958333333333,0.506770833333333,0.4634375,6.62166666666667,45.1052083333333,44.6692708333333,0.9999375,3155.84895833333,24.9929317916667,0.362489583333333,58.5,0.9999375,0.254872995852111,-0.330127004147889
"OWC","WTE",2022-10-25,"FALSE",13.1557291666667,327.3634375,423.07,0.20375,0.275208333333333,0,0,-0.502916666666667,6.62625,22.5583333333333,44.2403125,1,3055.01354166667,24.5720617083333,0.356385416666667,58.5,1,0.250565297102816,-0.334434702897184
"OWC","WTE",2022-10-26,"FALSE",13.1455208333333,339.571354166667,438.9446875,0.211458333333333,0.285625,0,0,-0.504270833333333,6.66427083333333,35.146875,44.0821875,1,2945.375,24.4154922916667,0.354114583333333,58.5,1,0.248968733376501,-0.336031266623499
"OWC","WTE",2022-10-27,"FALSE",13.1872916666667,349.594479166667,451.450416666667,0.219791666666667,0.293333333333333,0,0,-0.507604166666667,6.6709375,25.2802083333333,42.8614583333333,1,2860.6375,23.2196754166667,0.336770833333333,58.5,1,0.2367747948246,-0.3482252051754
"OWC","WTE",2022-10-28,"FALSE",13.2153125,360.4634375,465.179479166667,0.2253125,0.302916666666667,0,0,-0.505208333333333,6.66416666666667,-34.7520833333333,41.9001041666667,1,2774.50520833333,22.2759496666667,0.323083333333333,58.5,1,0.227151470345803,-0.357848529654197
"OWC","WTE",2022-10-29,"FALSE",13.155,373.411666666667,482.5975,0.233854166666667,0.314166666666667,0,0,-0.5053125,6.67322916666667,-96.38125,41.4351041666667,1,2678.30729166667,21.8227602083333,0.316510416666667,58.5,1,0.222530223963671,-0.362469776036329
"OWC","WTE",2022-10-30,"FALSE",13.0126041666667,386.383541666667,501.126145833333,0.242916666666667,0.325625,0,0,-0.505104166666667,6.68427083333333,-145.451041666667,41.3429166666667,1,2588.39375,21.7279567083333,0.315135416666667,58.5,1,0.2215634973037,-0.3634365026963
"OWC","WTE",2022-10-31,"FALSE",12.8338541666667,400.842395833333,522.193125,0.253541666666667,0.338229166666667,0,0,-0.5059375,6.7309375,-245.789583333333,41.7909375,1,2495.05208333333,22.1703730416667,0.321552083333333,58.5,1,0.226074888383563,-0.358925111616437
"OWC","WTE",2022-11-01,"FALSE",12.7055208333333,412.316770833333,538.8546875,0.260104166666667,0.349895833333333,0,0,-0.506354166666667,6.76864583333333,-328.444791666667,43.7770833333333,1,2425.42604166667,24.1138447916667,0.349739583333333,58.5,1,0.245892784912959,-0.339107215087041
"OWC","WTE",2022-11-02,"FALSE",12.6936458333333,418.090208333333,546.559270833333,0.265625,0.3553125,0,0,-0.508333333333333,6.76927083333333,-328.09375,42.6796875,1,2391.88020833333,23.04155975,0.3341875,58.5,1,0.234958520493747,-0.350041479506253
"OWC","WTE",2022-11-03,"FALSE",12.7185416666667,424.163020833333,554.165520833333,0.270104166666667,0.360104166666667,0,0,-0.5075,6.76875,-297.903125,41.84,1,2357.65208333333,22.224956875,0.32234375,58.5,1,0.226631488581728,-0.358368511418272
"OWC","WTE",2022-11-04,"FALSE",12.6955208333333,430.8084375,563.155833333333,0.272395833333333,0.366666666666667,0,0,-0.5078125,6.7671875,-248.239583333333,41.5048958333333,1,2321.29270833333,21.8902717916667,0.317489583333333,58.5,1,0.223218650524559,-0.361781349475441
"OWC","WTE",2022-11-05,"FALSE",12.6444791666667,437.141979166667,572.170833333333,0.279375,0.370729166666667,0,0,-0.5059375,6.75197916666667,-187.190625,41.4179166666667,1,2287.71770833333,21.8019321666667,0.316208333333333,58.5,1,0.22231783704595,-0.36268216295405
"OWC","WTE",2022-11-06,"FALSE",12.6247727272727,444.621022727273,582.227272727273,0.282386363636364,0.378636363636364,0,0,-0.508409090909091,6.75136363636364,-183.086363636364,40.7863636363636,1,2249.22954545455,21.1850565,0.307261363636364,58.5,1,0.216027455859034,-0.368972544140966
"OWC","WTE",2022-11-07,"FALSE",12.6651041666667,452.490625,591.9540625,0.289166666666667,0.3846875,0,0,-0.50875,6.74614583333333,-174.401041666667,39.666875,1,2210.15729166667,20.0925963333333,0.291416666666667,58.5,1,0.204887462419209,-0.380112537580791
"OWC","WTE",2022-11-08,"FALSE",12.6911458333333,459.805104166667,601.138645833333,0.291458333333333,0.390104166666667,0,0,-0.508854166666667,6.7409375,-162.639583333333,38.5334375,1,2174.921875,18.9786552083333,0.275260416666667,58.5,1,0.193528424164555,-0.391471575835445
"OWC","WTE",2022-11-09,"FALSE",12.65725,465.35825,608.904,0.299,0.39675,0,0,-0.50575,6.73325,-143.2875,38.09025,1,2148.91,18.5418409,0.268925,58.5,1,0.189074157841873,-0.395925842158127
"OWC","W",2022-04-08,"FALSE",6.20571428571429,600.713333333333,937.090158730159,0.456349206349206,0.608095238095238,0,0,-0.508095238095238,7.17746031746032,-151.134920634921,48.4730158730159,1,1664.78095238095,28.8246416507936,0.418063492063492,34,1,0.293929544245932,-0.0460704557540685
"OWC","W",2022-04-09,"FALSE",6.2759375,588.976666666667,916.871666666667,0.445729166666667,0.59625,0,0,-0.509270833333333,7.17645833333333,-154.2625,48.5423958333333,1,1699.13541666667,28.9014215416667,0.419177083333333,34,1,0.29471248124147,-0.0452875187585296
"OWC","W",2022-04-10,"FALSE",6.27729166666667,618.330520833333,962.531458333333,0.469270833333333,0.6259375,0,0,-0.510833333333333,7.17739583333333,-153.764583333333,46.915,1,1617.296875,27.2962259166667,0.395895833333333,34,1,0.278344041203333,-0.0616559587966669
"OWC","W",2022-04-11,"FALSE",6.2246875,624.655,973.9,0.474583333333333,0.631770833333333,0,0,-0.513958333333333,7.17677083333333,-156.382291666667,46.775,1,1600.89895833333,27.141811125,0.39365625,34,1,0.276769448537472,-0.063230551462528
"OWC","W",2022-04-12,"FALSE",6.335625,595.683854166667,925.6546875,0.451145833333333,0.601875,0,0,-0.515520833333333,7.1740625,-163.476041666667,53.1377083333333,1,1680.95520833333,33.3442582916667,0.483614583333333,34,1,0.340016807897362,1.68078973621174e-05
"OWC","W",2022-04-13,"FALSE",6.735,498.46375,766.578020833333,0.373020833333333,0.497291666666667,0,0,-0.509375,7.18416666666667,-157.555208333333,54.3059375,1,2155.93541666667,34.4819002916667,0.500114583333333,34,1,0.351617527817009,0.0116175278170085
"OWC","W",2022-04-14,"FALSE",7.23322916666667,455.342083333333,688.798229166667,0.332916666666667,0.447291666666667,0,0,-0.508541666666667,7.18041666666667,-159.815625,53.0316666666667,1,2242.41875,33.2451455416667,0.482177083333333,34,1,0.339006139116484,-0.000993860883516167
"OWC","W",2022-04-15,"FALSE",7.69114583333333,565.034791666667,844.024583333333,0.4115625,0.548541666666667,0,0,-0.505729166666667,7.17614583333333,-176.477083333333,50.7055208333333,1,1771.409375,30.964115875,0.44909375,34,1,0.315746109782647,-0.0242538902173525
"OWC","W",2022-04-16,"FALSE",7.87333333333333,581.2221875,863.828229166667,0.421458333333333,0.561770833333333,0,0,-0.505416666666667,7.17302083333333,-185.048958333333,49.3015625,1,1721.72291666667,29.598083625,0.42928125,34,1,0.30181645745489,-0.0381835425451097
"OWC","W",2022-04-17,"FALSE",8.01145833333333,617.208541666667,913.667708333333,0.44625,0.593229166666667,0,0,-0.5059375,7.1703125,-194.780208333333,47.2647916666667,1,1620.528125,27.5863820833333,0.400104166666667,34,1,0.281302810677788,-0.0586971893222117
"OWC","W",2022-04-18,"FALSE",7.91125,631.897083333333,938.101458333333,0.459375,0.608958333333333,0,0,-0.5071875,7.1671875,-198.741666666667,48.4332291666667,1,1582.5625,28.72976975,0.4166875,34,1,0.292962120091978,-0.0470378799080216
"OWC","W",2022-04-19,"FALSE",7.51135416666667,569.399895833333,854.5709375,0.415416666666667,0.555208333333333,0,0,-0.5115625,7.16802083333333,-209.671875,54.6888541666667,1,1779.796875,34.8546504166667,0.505520833333333,34,1,0.355418521275529,0.015418521275529
"OWC","W",2022-04-20,"FALSE",7.04104166666667,442.990833333333,674.303125,0.3253125,0.438020833333333,0,0,-0.5184375,7.17552083333333,-243.672916666667,52.331875,1,2262.46875,32.5506380833333,0.472104166666667,34,1,0.331924133963518,-0.0080758660364821
"OWC","W",2022-04-21,"FALSE",6.85229166666667,501.158333333333,766.9975,0.372083333333333,0.498020833333333,0,0,-0.520208333333333,7.18479166666667,-305.346875,50.729375,1,2008.6,31.0057719583333,0.449697916666667,34,1,0.316170883618089,-0.0238291163819109
"OWC","W",2022-04-22,"FALSE",7.04010416666667,579.666041666667,882.306041666667,0.43,0.573333333333333,0,0,-0.5215625,7.18572916666667,-320.890625,48.7555208333333,1,1725.696875,29.085282875,0.42184375,34,1,0.296587345066868,-0.0434126549331322
"OWC","W",2022-04-23,"FALSE",7.24291666666667,605.249375,915.874375,0.447083333333333,0.5959375,0,0,-0.520729166666667,7.18260416666667,-327.088541666667,48.718125,1,1652.3375,29.04003575,0.4211875,34,1,0.296125952797337,-0.0438740472026635
"OWC","W",2022-04-24,"FALSE",7.536875,614.494375,922.03875,0.45,0.599583333333333,0,0,-0.52,7.1771875,-330.495833333333,51.651875,1,1627.37708333333,31.8812679166667,0.462395833333333,34,1,0.325098457849181,-0.0149015421508195
"OWC","W",2022-04-25,"FALSE",8.1821875,621.995416666667,916.351354166667,0.45,0.597083333333333,0,0,-0.516145833333333,7.16979166666667,-332.501041666667,55.3896875,1,1607.77916666667,35.5369483333333,0.515416666666667,34,1,0.36237602375259,0.0223760237525896
"OWC","W",2022-04-26,"FALSE",8.915,636.500208333333,918.755104166667,0.45,0.5996875,0,0,-0.511458333333333,7.15979166666667,-333.315625,61.3365625,1,1571.14791666667,41.3630543333333,0.599916666666667,34,1,0.421785771219869,0.0817857712198695
"OWC","W",2022-04-27,"FALSE",9.1759375,642.376145833333,920.628020833333,0.45,0.6,0,0,-0.5084375,7.16229166666667,-334.257291666667,67.6745833333333,1,1556.721875,47.5734017916667,0.689989583333333,34,1,0.485113691134757,0.145113691134757
"OWC","W",2022-04-28,"FALSE",9.01458333333333,640.012395833333,921.310833333333,0.45,0.6,0,0,-0.50875,7.16635416666667,-333.844791666667,71.7141666666667,1,1562.47395833333,51.5307297083333,0.747385416666667,34,1,0.525467205501709,0.185467205501709
"OWC","W",2022-04-29,"FALSE",8.79729166666667,636.769791666667,922.146041666667,0.45,0.6,0,0,-0.5096875,7.1665625,-333.509375,74.8695833333333,1,1570.43125,54.6226165833333,0.792229166666667,34,1,0.55699567725302,0.21699567725302
"OWC","W",2022-04-30,"FALSE",8.80822916666667,637.449791666667,922.844583333333,0.45,0.6,0,0,-0.510416666666667,7.16625,-334.445833333333,77.7176041666667,1,1568.759375,57.4063920833333,0.832604166666667,34,1,0.585382287359428,0.245382287359428
"OWC","W",2022-05-01,"FALSE",8.99677083333333,641.181354166667,923.452083333333,0.45,0.6,0,0,-0.511145833333333,7.16427083333333,-336.21875,81.0296875,1,1559.625,60.657003,0.87975,34,1,0.618529293897508,0.278529293897508
"OWC","W",2022-05-02,"FALSE",9.2775,646.452395833333,923.8940625,0.450104166666667,0.6,0,0,-0.509375,7.15760416666667,-340.916666666667,84.2246875,1,1546.91979166667,63.7948552083333,0.925260416666667,34,1,0.650526481605169,0.310526481605169
"OWC","W",2022-05-03,"FALSE",9.67520833333333,658.352083333333,930.796875,0.46,0.606458333333333,0,0,-0.506770833333333,7.15739583333333,-346.914583333333,86.253125,1,1518.96770833333,65.78070125,0.9540625,34,1,0.670776475656825,0.330776475656825
"OWC","W",2022-05-04,"FALSE",9.94375,664.048541666667,932.088541666667,0.46,0.609479166666667,0,0,-0.504375,7.15625,-355.74375,91.6994791666667,1,1505.91770833333,71.1191437916667,1.03148958333333,34,1,0.725213439774711,0.385213439774711
"OWC","W",2022-05-05,"FALSE",10.1036458333333,667.011041666667,932.2646875,0.46,0.609791666666667,0,0,-0.503229166666667,7.14822916666667,-360.201041666667,99.1653125,1,1499.22916666667,78.4312228333333,1.13754166666667,34,1,0.799775895268347,0.459775895268347
"OWC","W",2022-05-06,"FALSE",10.2386458333333,634.501770833333,883.7184375,0.434479166666667,0.575520833333333,0.878229166666667,8.0525,10.19125,7.258125,-249.11875,80.1198958333333,1,1582.71770833333,59.7728885416667,0.866927083333333,34,1,0.609513835424601,0.269513835424601
"OWC","W",2022-05-07,"FALSE",10.1453125,668.653020833333,933.504583333333,0.4590625,0.607395833333333,0,0,-0.503645833333333,7.15052083333333,-297.571875,111.430208333333,1,1495.58645833333,90.4461300416667,1.31180208333333,34,1,0.922293852045976,0.582293852045976
"OWC","W",2022-05-08,"FALSE",10.1090625,646.540729166667,903.512291666667,0.442916666666667,0.587395833333333,0,0,-0.504895833333333,7.18135416666667,-318.388541666667,69.0228125,1,1547.99270833333,48.8984961666667,0.709208333333333,34,1,0.498625893313891,0.158625893313891
"OWC","W",2022-05-09,"FALSE",10.1347916666667,616.256875,860.605104166667,0.421458333333333,0.558958333333333,0,0,-0.503125,7.17822916666667,-340.867708333333,53.6058333333333,1,1622.75729166667,33.7988841666667,0.490208333333333,34,1,0.34465270165313,0.00465270165312989
"OWC","W",2022-05-10,"FALSE",10.2507291666667,627.843020833333,874.054375,0.429375,0.568333333333333,0,0,-0.504166666666667,7.16895833333333,-353.454166666667,50.8454166666667,1,1593.17083333333,31.097702625,0.45103125,34,1,0.317108315530788,-0.0228916844692122
"OWC","W",2022-05-11,"FALSE",10.4873958333333,653.587395833333,904.208854166667,0.444791666666667,0.5878125,0,0,-0.5040625,7.1584375,-358.164583333333,49.0788541666667,1,1530.11145833333,29.3754390416667,0.426052083333333,34,1,0.299546114541323,-0.0404538854586769
"OWC","W",2022-05-12,"FALSE",10.849375,671.526666666667,920.244895833333,0.452604166666667,0.598333333333333,0,0,-0.502916666666667,7.15010416666667,-363.622916666667,49.2329166666667,1,1489.23125,29.5233899583333,0.428197916666667,34,1,0.301054794025823,-0.0389452059741774
"OWC","W",2022-05-13,"FALSE",11.1242708333333,681.19625,926.8246875,0.46,0.6,0,0,-0.5,7.14697916666667,-375.0875,51.3594791666667,1,1468.01145833333,31.6119397916667,0.458489583333333,34,1,0.322352075292446,-0.0176479247075539
"OWC","W",2022-05-14,"FALSE",11.4352083333333,684.1965625,923.4625,0.45875,0.6,0,0,-0.499583333333333,7.1409375,-379.0875,53.9628125,1,1461.584375,34.1666068333333,0.495541666666667,34,1,0.348402429303925,0.00840242930392466
"OWC","W",2022-05-15,"FALSE",11.836875,690.05125,921.8009375,0.4559375,0.6,0,0,-0.496979166666667,7.134375,-389.448958333333,56.3364583333333,1,1449.17708333333,36.492883625,0.52928125,34,1,0.372123850907292,0.0321238509072925
